sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","scan_count",status,"total_run_time","api_et","search_et","api_lt","search_lt","api_index_et","api_index_lt","savedsearch_name","adhoc_search_level","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_search_et","__mv_api_lt","__mv_search_lt","__mv_api_index_et","__mv_api_index_lt","__mv_savedsearch_name","__mv_adhoc_search_level"
"1751281847.43","| tstats values(""Primary Type"") as crimetype values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 nei
| streamstats first(crimetype) as crime1 last(crimetype) as crime2 window=2 by nei
| eval crimes = crime1 + ""--->"" + crime2
| stats count by crimes,nei
| sort 0 nei","BEER-PC01","1751281847.015376",0,"UI:Search",1926,1751281847,1439,1926,completed,"1.049","1748638800.000000000","1748638800.000000000","1751281847.000000000","1751281847.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751281886.44","| tstats values(""Primary Type"") as crimetype values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 nei
| streamstats first(crimetype) as crime1 last(crimetype) as crime2 window=2 by nei
| eval crimes = crime1 + ""--->"" + crime2
| top 1 crimes by nei","BEER-PC01","1751281886.409495",0,"UI:Search",1926,1751281886,76,1926,completed,"1.006","1748638800.000000000","1748638800.000000000","1751281886.000000000","1751281886.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751281904.45","| tstats values(""Primary Type"") as crimetype values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 nei
| streamstats first(crimetype) as crime1 last(crimetype) as crime2 window=2 by nei
| eval crimes = crime1 + ""--->"" + crime2
| top 1 crimes by nei","BEER-PC01","1751281904.114703",0,"UI:Search",8332329,1751281904,78,8332329,completed,"124.298",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282109.46","| tstats values(""Primary Type"") as crimetype values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 nei
| streamstats first(crimetype) as crime1 last(crimetype) as crime2 window=2 by nei
| eval crimes = crime1 + ""--->"" + crime2
| top 1 crimes by nei","BEER-PC01","1751282109.116670",0,"UI:Search",1926,1751282109,76,1926,completed,"1.034","1748638800.000000000","1748638800.000000000","1751282109.000000000","1751282109.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282302.47","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 keepevicted=true mvlist=_time
| eval avgBetweenCrimes=duration/(eventcount-1)","BEER-PC01","1751282302.743574",0,"UI:Search",1926,1751282303,76,1926,completed,"0.997","1748638800.000000000","1748638800.000000000","1751282302.000000000","1751282302.000000000",,,,fast,,,,,,,,,,,,,,,,,,,,
"1751282335.48","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 keepevicted=true mvlist=true
| eval avgBetweenCrimes=duration/(eventcount-1)","BEER-PC01","1751282335.091920",0,"UI:Search",1926,1751282335,76,1926,completed,"1.059","1748638800.000000000","1748638800.000000000","1751282335.000000000","1751282335.000000000",,,,fast,,,,,,,,,,,,,,,,,,,,
"1751282392.52","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| search nei=59","BEER-PC01","1751282392.380388",0,"UI:Search",1926,1751282392,6,1926,completed,"1.322","1748638800.000000000","1748638800.000000000","1751282392.000000000","1751282392.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282417.53","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 keepevicted=true mvlist=true
| eval avgBetweenCrimes=duration/(eventcount-1)","BEER-PC01","1751282417.256750",0,"UI:Search",1926,1751282417,76,1926,completed,1,"1748638800.000000000","1748638800.000000000","1751282417.000000000","1751282417.000000000",,,,fast,,,,,,,,,,,,,,,,,,,,
"1751282426.54","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 keepevicted=true mvlist=_time
| eval avgBetweenCrimes=duration/(eventcount-1)","BEER-PC01","1751282426.033397",0,"UI:Search",1926,1751282426,76,1926,completed,"1.008","1748638800.000000000","1748638800.000000000","1751282426.000000000","1751282426.000000000",,,,fast,,,,,,,,,,,,,,,,,,,,
"1751282444.55","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| search nei=59
| transaction nei","BEER-PC01","1751282444.402041",0,"UI:Search",1926,1751282444,1,1926,completed,"0.963","1748638800.000000000","1748638800.000000000","1751282444.000000000","1751282444.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282454.56","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| search nei=59
| transaction nei mvlist=true","BEER-PC01","1751282454.956246",0,"UI:Search",1926,1751282455,1,1926,completed,"1.022","1748638800.000000000","1748638800.000000000","1751282454.000000000","1751282454.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282479.59","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| search nei=59","BEER-PC01","1751282479.698085",0,"UI:Search",1926,1751282480,6,1926,completed,1,"1748638800.000000000","1748638800.000000000","1751282479.000000000","1751282479.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282585.60","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 keepevicted=true mvlist=_time
| eval avgBetweenCrimes=duration/(eventcount-1)","BEER-PC01","1751282585.217341",0,"UI:Search",8332329,1751282585,181499,8332329,completed,"93.265",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751282714.61","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 keepevicted=true mvlist=_time
| eval avgBetweenCrimes=duration/(eventcount-1)
| sort nei
| table nei avgBetweenCrimes","BEER-PC01","1751282714.151370",0,"UI:Search",1926,1751282714,76,1926,completed,"0.968","1748638800.000000000","1748638800.000000000","1751282714.000000000","1751282714.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282746.62","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=-1 mvlist=_time
| eval avgBetweenCrimes=duration/(eventcount-1)","BEER-PC01","1751282746.590796",0,"UI:Search",8332329,1751282746,69,8332329,completed,"83.589",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751282958.63","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by nei","BEER-PC01","1751282958.925444",0,"UI:Search",1926,1751282959,0,1926,completed,"0.749","1748638800.000000000","1748638800.000000000","1751282958.000000000","1751282958.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282969.64","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Community Area""","BEER-PC01","1751282969.327720",0,"UI:Search",1926,1751282969,76,1926,completed,"0.228","1748638800.000000000","1748638800.000000000","1751282969.000000000","1751282969.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282971.65","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Community Area""","BEER-PC01","1751282971.445066",0,"UI:Search",8332329,1751282971,78,8332329,completed,"0.447",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751282984.66","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Community Area""
| sort ""Community Area""","BEER-PC01","1751282984.962040",0,"UI:Search",8332329,1751282985,78,8332329,completed,"0.449",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751283007.67","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| transaction nei maxevents=100000000 mvlist=_time
| eval avgBetweenCrimes=duration/(eventcount-1)","BEER-PC01","1751283007.239651",0,"UI:Search",8332329,1751283007,69,8332329,completed,"84.017",,,,,,,,fast,,,,,,,,,,,,,,,,,,,,
"1751283092.68","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751283092.969519",0,"UI:Search",8332329,1751283093,8332329,8332329,completed,"71.803",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751283254.69","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751283254.844980",0,"UI:Search",1926,1751283255,1926,1926,completed,"1.031","1748638800.000000000","1748638800.000000000","1751283254.000000000","1751283254.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751283265.70","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751283265.856007",0,"UI:Search",8332329,1751283266,8332329,8332329,completed,"69.113",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"rt_md_1751283604.75","| metadata type=sourcetypes | search totalCount > 0","BEER-PC01","1751283604.546195",1,"UI:Search",0,1751283604,0,0,failed,"65.808",,,,,,,,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search5_1751283616.80","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| sort 0 nei
| streamstats range(_time) as timeDiff window=2 by nei
| stats avg(timeDiff) by nei
| sort nei","BEER-PC01","1751283616.022692",0,"UI:Dashboard:chicago_crimes",8332329,1751283617,78,8332329,completed,"166.31",,,,,"1833029933770.955","1833029933770.955",search5,"",,,,,,,,,,,,,,,,,,,,
"rt_md_1751283658.85","| metadata type=sourcetypes | search totalCount > 0","BEER-PC01","1751283658.269692",1,"UI:Search",0,1751283658,0,0,canceled,"26.482",,,,,,,,"",,,,,,,,,,,,,,,,,,,,
"1751283684.86","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751283684.936566",0,"UI:Search",0,1751283685,0,0,completed,"0.247","1751194800.000000000","1751194800.000000000","1751283684.000000000","1751283684.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751283687.87","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751283687.895100",0,"UI:Search",1926,1751283688,1926,1926,completed,"1.553","1748638800.000000000","1748638800.000000000","1751283687.000000000","1751283687.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751283696.88","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751283696.734166",0,"UI:Search",258285,1751283697,258285,258285,completed,"3.532","1704060000.000000000","1704060000.000000000","1735682400.000000000","1735682400.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751283724.89","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751283724.842443",0,"UI:Search",8332329,1751283725,8332329,8332329,completed,"89.888",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751283970.90","| tstats count as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" ""Community Area""","BEER-PC01","1751283970.248039",0,"UI:Search",0,1751283970,0,0,failed,"0.09",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751283975.91","| tstats count as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" AND ""Community Area""","BEER-PC01","1751283975.732016",0,"UI:Search",0,1751283976,0,0,failed,"0.089",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751284018.92","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" ""Community Area""=""""","BEER-PC01","1751284018.573405",0,"UI:Search",0,1751284018,1,0,completed,"0.3",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751284038.93","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" ""Community Area""=","BEER-PC01","1751284038.213544",0,"UI:Search",0,1751284038,0,0,failed,"0.035",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751284044.94","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" ""Community Area""!=""""","BEER-PC01","1751284044.324122",0,"UI:Search",8332329,1751284044,1,8332329,completed,"0.257",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751284588.97","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID","BEER-PC01","1751284588.411339",0,"UI:Search",8332329,1751284588,0,8332329,failed,"102.959",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"1751284628.98","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID 
| transaction nei maxevents=100000000 mvlist=_time","BEER-PC01","1751284629.017381",0,"UI:Search",8332329,1751284629,69,8332329,completed,"74.199",,,,,,,,smart,,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1751284704.99","| tstats count as countcrime where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by ""Primary Type"", ""Community Area""
| sort ""Community Area"", -countcrime
| dedup ""Community Area""
| rename ""Community Area"" as neighborhood  ""Primary Type"" as crime","BEER-PC01","1751284704.612833",0,"UI:Dashboard:chicago_crimes",8332329,1751284705,78,8332329,completed,"2.455",,,,,"1833029933770.955","1833029933770.955",search1,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search7_1751284704.105","| tstats count where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" AND
 [| tstats values(""Community Area"") as nei values(""Primary Type"") as crimetype where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID
| streamstats window=2 first(crimetype) as crime1 last(crimetype) as crime2
| search crime1=THEFT
| top 1 crimetype
| table crimetype
| rename crimetype as ""Primary Type""] by date_wday
| sort - count
| head 3","BEER-PC01","1751284704.768699",0,"UI:Dashboard:chicago_crimes",0,1751284705,0,0,canceled,"99.007",,,,,"1833029933770.955","1833029933770.955",search7,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search5_1751284721.111","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase uri_path=""/cart.do"" OR ""/cart/success.do"" status=200
 | stats count","BEER-PC01","1751284721.217517",0,"UI:Dashboard:tutorialdata_final",9594,1751284722,1,10460,completed,"2.009",,,,,"1833029933770.955","1833029933770.955",search5,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search9_1751284721.115","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=purchase status=200
| stats count","BEER-PC01","1751284721.414909",0,"UI:Dashboard:tutorialdata_final",10448,1751284722,1,10460,completed,"1.489",,,,,"1833029933770.955","1833029933770.955",search9,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search13_1751284721.119","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie action=""purchase""
    [search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie status=200 
    | dedup clientip 
    |  table clientip]
| transaction JSESSIONID,itemId mvlist=true maxspan=10s endswith=""success.do"" maxevents=2
| eval prodId=mvfilter(productId!=""NULL"")
| stats count as countOfPurchases dc(prodId) by clientip","BEER-PC01","1751284721.457430",0,"UI:Dashboard:tutorialdata_final",4308,1751284722,182,11474,completed,"4.9510000000000005",,,,,"1833029933770.955","1833029933770.955",search13,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search14_1751284721.120","search source=""tutorialdata.zip:*"" sourcetype=access_combined_wcookie
| top 1 clientip by date_wday
| eval dayIndex=case(date_wday==""sunday"",1,date_wday==""monday"",2,date_wday==""tuesday"",3,date_wday==""wednesday"",4,date_wday==""thursday"",5,date_wday==""friday"",6,date_wday==""saturday"",7)
| sort dayIndex
| fields - dayIndex","BEER-PC01","1751284721.778655",0,"UI:Dashboard:tutorialdata_final",79064,1751284723,7,79064,completed,"2.5100000000000002",,,,,"1833029933770.955","1833029933770.955",search14,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1751284721.122","search source=""tutorialdata.zip:*"" clientip=*","BEER-PC01","1751284721.829355",0,"UI:Dashboard:tutorialdata_final",0,1751284723,0,0,canceled,"0.517",,,,,"1833029933770.955","1833029933770.955",search1,"",,,,,,,,,,,,,,,,,,,,
"admin__admin__search__search1_1751284721.123","search source=""tutorialdata.zip:*"" clientip=*","BEER-PC01","1751284721.917285",0,"UI:Dashboard:tutorialdata_final",79064,1751284724,40532,219728,completed,"5.671",,,,,"1833029933770.955","1833029933770.955",search1,"",,,,,,,,,,,,,,,,,,,,
"1751284765.124","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID 
| transaction nei maxevents=100000000 mvlist=_time","BEER-PC01","1751284765.343766",0,"UI:Search",1926,1751284765,76,1926,completed,"1.046","1748638800.000000000","1748638800.000000000","1751284765.000000000","1751284765.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751284775.125","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID 
| transaction nei maxevents=100000000 mvlist=_time
| sort nei","BEER-PC01","1751284775.716919",0,"UI:Search",1926,1751284776,76,1926,completed,"1.058","1748638800.000000000","1748638800.000000000","1751284775.000000000","1751284775.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
"1751284814.126","| tstats values(""Community Area"") as nei where source=""C:\\ChicagoCrimes.csv"" host=""chicago_final_PC"" by _time span=1s,ID 
| transaction nei maxevents=100000000 mvlist=_time
| eval avgBetweenCrimes=duration/(eventcount-1)","BEER-PC01","1751284814.421572",0,"UI:Search",1926,1751284814,76,1926,completed,"0.89","1748638800.000000000","1748638800.000000000","1751284814.000000000","1751284814.000000000",,,,smart,,,,,,,,,,,,,,,,,,,,
